,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
2,0.3196870552330441,0.2583624375995286,0.24277574163271964,0.270283983246562,0.311700964768339,0.263825571282161,0.21075153273702862,0.2314560619445818,0.19523665455172878,2.9513499373224246e-06,0.16186556927297674,0.12679425837320576,0.2004020573085321,0.13182046183415652,0.02928217472087602,0.056721280376339944,0.17114714195309721,0.1327707118461383,0.04992397069424137,0.037757809347162885,0.8243460192879715,0.0022945295685389677,0.6826189047977839,1.3728905723812373e-07,0.07385744823516449,2.7932796380482803e-08,2.0814143946077784e-07,0.7071404576354356,0.3229166666666665,0.5682730744210664,0.8887975398982078,0.8618555737057285,0.899927500278598,0.058823529411764705,0.9759801253928393,0.005851703487586096,0.9869974282401122,0.3203451513162839,0.25922026265080744,0.24400159018646483,0.27023000170173783,0.31514987317764204,0.26179118114852407,0.21231312110077816,0.23152687952486128,0.21505438166893548
4,0.597996748410278,0.6283625593064908,0.6935468634971667,0.747908122119003,0.5826686861743331,0.6003453543588552,0.6666804476598718,0.7512498865225686,0.2438148188415319,3.7057536377940953e-07,0.0493827160493827,0.0,0.3790618516723705,0.4213149868761441,0.2919952313570564,0.3008385453107465,0.36161496948158245,0.3773773574217203,0.30726053994400493,0.28079798207508144,0.7088097622562346,0.005055784987840834,1.0,3.4041625697389315e-08,0.022457081430496757,2.0801815240695864e-08,5.034915216036755e-07,1.0,0.0,0.5746694531269778,0.7885993120601258,0.6818502676920666,0.6315824534793313,0.0,0.9999999999999999,0.004871027725454995,1.0,0.5982851338665942,0.6288076379543652,0.6940458086493327,0.7477993513691512,0.5831803745693027,0.6009038949270333,0.6669927602076307,0.7518509957790087,0.1779766840308184
5,0.47698920048352056,0.3596623058507463,0.3572219927750324,0.5405491588676813,0.4896002118218792,0.35438621130015235,0.3128863413865628,0.5288955762472689,0.10838802250618063,0.0023842197846272455,0.5569272976680385,0.48325358851674627,0.7607974294102675,0.8172133975069413,0.5899305904493761,0.5242648104726908,0.7787044220228374,0.8029766921899175,0.6322852284373011,0.6656403249043259,0.5118324599285327,0.012630988685987837,0.5909569942171353,0.00011898016282782696,0.020345605275986667,8.044836429853092e-05,0.00024302948649383872,0.7832244919152994,0.08333333333333304,0.5977481766130176,0.837298423955517,0.8967681354734154,0.8524327542623156,0.2941176470588235,0.7167639416401042,0.0014293085559789966,0.9775200007375396,0.47758731600483945,0.3598467934911458,0.3581097887425201,0.5398232308126116,0.49177262738013255,0.3557675467922169,0.3131562292825776,0.5298514175442517,0.2535169799293419
8,0.34582488276877366,0.38603067952372094,0.44181683370036506,0.5188169123114112,0.33444319475536044,0.37415649527975214,0.407214096025567,0.5028686239536373,0.07104365356737219,0.0011402287036649038,0.5212620027434843,0.4569377990430621,0.14170600453910343,0.08943969594910062,0.14136755932079414,0.10332864040383827,0.15338113132312436,0.16374402638990793,0.15217173068837142,0.12459020086670591,0.5918119036928502,0.04495283728384664,0.05217126805538398,1.89570825829309e-05,0.038589484968830925,7.515240298632569e-06,8.937343295844083e-05,0.30352620580590833,0.23958333333333348,0.4483700114648079,0.9391522916527304,0.9269771203475461,0.9122978983936672,0.1764705882352941,0.5846468041089963,0.00031213770806020984,0.873192721211734,0.34753907084839725,0.38632194041718626,0.4417143751236928,0.518880258586083,0.3358488283163718,0.3755081247845672,0.40765518676531975,0.504578544053828,0.3253028946720409
9,0.7038730790867607,0.698884907148774,0.7413058632926144,0.7213557157805557,0.6955376913239182,0.6719274331777699,0.7343565302901941,0.7394840025693725,0.27406298866663015,0.13776492943218369,0.8052126200274348,0.7105263157894735,0.25692857836965777,0.2832086589394147,0.21231335680454344,0.2198666390863111,0.2785604526010874,0.24922680866396751,0.280624818760296,0.2314586321318406,0.3076884902877497,0.031189089400490838,0.627918471784224,0.011745816505514498,0.046906651416261456,0.003766821849226079,0.014566202059252712,0.8996329450408563,0.14583333333333348,0.7078537936444511,0.6624811472706837,0.6748083453862534,0.556496882010908,0.4117647058823529,0.711529682006594,0.010871791025138779,0.9950820617284047,0.704165215053479,0.6988032284743968,0.741534956513512,0.7217414148236982,0.696708450302334,0.6717903893352066,0.7342158123100362,0.7396398603510126,0.3143131646844623
10,0.778823585217914,0.7339857800314017,0.7308454262634001,0.6707425607075963,0.7708403190877748,0.7192204898965013,0.7063108769952584,0.6681041595404238,0.334201199539895,0.12563151064874256,0.8065843621399177,0.720095693779904,0.044841416757853025,0.0788868878940896,0.0754656487568377,0.05812269721293406,0.08994934215561301,0.0751664033802748,0.0858663416822778,0.04061772856232371,0.3238144525256459,0.01290459535267002,0.6500657881345814,0.013362823815835905,0.03137551043368386,0.006090896856336151,0.01702611146474679,0.8989312843525971,0.12499999999999956,0.7831901063520937,0.5604127025264916,0.572408038294963,0.41232681181072994,0.6470588235294117,0.8273249763786616,0.04906788979675977,0.9970454906038847,0.7790735053494295,0.7339991671388517,0.7313055375561915,0.6712715420863027,0.7715956740480054,0.7192885995310512,0.707722020096273,0.6686763036604935,0.2782230700874855
11,0.3846873053536346,0.4147350826472048,0.4709719887437709,0.5335703287955413,0.3801778244361347,0.40505598048196234,0.4341938917758523,0.5128858107927645,0.08173799114541236,0.9999999999999999,0.9300411522633745,0.9999999999999999,0.442796182729829,0.43060931030944793,0.3205396257183646,0.3077236480748011,0.4469180572751803,0.43810757984218096,0.3228896187153869,0.30385994629259727,0.4651263615343275,1.0,0.13838781047022708,0.91639252644201,0.013359546245439887,0.7979911167730718,0.6057371770975457,0.3779062019894997,0.08333333333333304,1.0,0.9373332961541045,0.9273225227588213,0.908217695370737,1.0,0.16813657814565056,0.004479147772240808,0.6618866019612589,0.38478891513537666,0.415702794690461,0.47190371333581516,0.5337658769150275,0.38174335292280875,0.4054846910765023,0.4353466189224884,0.5138286994885397,1.0
13,0.3792059281634861,0.4024682975575534,0.3876511270686851,0.42714134799250836,0.38893115754542673,0.40430589626652846,0.36713538787136457,0.38872613350257623,0.0974567881718551,5.515867129522197e-07,0.11385459533607675,0.13875598086124416,0.08051362833853126,0.06592536576978647,0.8918087475569083,0.9705245897616259,0.10128184970484666,0.07424701460135452,0.9380934196972572,0.8676324398157025,0.18110559513693936,0.047284098006920634,0.6917108979621779,1.4835665969628918e-07,0.0017249254779164395,4.2573646654364813e-07,5.199038536075295e-07,0.9196527137465678,0.08333333333333304,0.7643495834008248,0.9200132919364821,0.8554031176283079,0.8396000485430184,0.5294117647058824,0.7356555254913517,0.0055602393820154234,0.9777638384677729,0.38068911779524933,0.4033081480523437,0.3888542599682213,0.4279963410486789,0.38981219753101876,0.4048018142858324,0.365814469815261,0.39052885476691923,0.3367256688499519
15,0.9926258069344338,0.9926793372116431,0.9923419042476769,1.0,0.9857642870682739,0.9740463102613857,0.9861355681257913,0.9999999999999999,0.9557205964856657,1.8910287368147617e-06,0.1426611796982167,0.14473684210526314,0.184046362164755,0.18189954483333048,0.28471639003869265,0.27404694132285723,0.17695585107571876,0.16659082473404618,0.29597317275925095,0.2793534329877754,0.9315090581151386,0.011028876033182118,0.0017720401562592476,2.94238647792201e-09,0.013145472238357762,2.8148808538880706e-09,5.76847635184365e-07,0.00782330126356406,0.90625,0.11761710399279424,0.0,0.0,0.0,0.0,0.008957321172060027,0.006295784644753857,0.020622211030380783,0.9926448320577097,0.9926896910978358,0.9923372855739411,1.0,0.985829221198216,0.9740408383062382,0.9860468550018857,1.0,0.24121981877456772
17,0.40016763953402223,0.4276477052396058,0.4977991324483203,0.5957364636351554,0.4037449692524452,0.4268256649754326,0.4603743249380424,0.5772303135655732,0.5215570069260469,1.7094109568705987e-06,0.1454046639231824,0.18421052631578952,0.22380269715234125,0.19852077806642265,0.1847009183675199,0.14027015139415866,0.201246647800712,0.2299644860246839,0.16533784158083265,0.16455631283557315,0.7002187368110198,0.09202113455661087,0.48132028931589743,2.1402839305771353e-07,0.13514087474356118,2.4488936453929735e-08,5.974824252643588e-07,0.5903753988273814,0.6249999999999996,0.7226854676878656,0.6019494291994492,0.5546596786299638,0.6338412270864011,0.2941176470588235,0.6412385479652654,0.03265232174413124,0.8876884209244934,0.40050555132530535,0.4283818303629461,0.4985307778441236,0.5955127211227171,0.4048086197350947,0.42538729283868837,0.46111527084737514,0.5773293341365575,0.4066691806694529
